row_off,col_off,width,height,label,filename,longitude,latitude,pred_prob,decayed_prob,piecewise_decay,P_final,gaussian_decay,P_final_gauss_sub
7296,2624,64,64,0,patch_r7296_c2624_lbl0.tif,106.128206107991,30.2949386129164,0.9718532,0.21020091563273546,0.0,0.9718532,1.036686345220122e-06,0.9718521633136548
7296,2688,64,64,0,patch_r7296_c2688_lbl0.tif,106.14841536237248,30.294742515773464,0.9714144,0.07842493470763526,0.0,0.9714144,1.458843562756061e-10,0.9714143998541157
7296,3904,64,64,0,patch_r7296_c3904_lbl0.tif,106.53237120443444,30.29035523619607,0.98421973,0.2951099916064889,0.0,0.98421973,1.9601785756757594e-05,0.9842001282142432
7296,7616,64,64,0,patch_r7296_c7616_lbl0.tif,107.70411487428876,30.26919059797733,0.9588236,0.25391525099734774,0.0,0.9588236,6.40984314916664e-06,0.9588171901568509
7296,7680,64,64,0,patch_r7296_c7680_lbl0.tif,107.72431168279928,30.2687230444702,0.9432938,0.21443010221561468,0.0,0.9432938,1.6221081681365939e-06,0.9432921778918318
7296,8448,64,64,0,patch_r7296_c8448_lbl0.tif,107.9666553157622,30.262841081730656,0.9219197,0.24406884516927055,0.0,0.9219197,6.392490361871391e-06,0.9219133075096382
7296,8512,64,64,0,patch_r7296_c8512_lbl0.tif,107.98684906217476,30.262328309662017,0.9616736,0.287711666179304,0.0,0.9616736,1.9214872808468162e-05,0.9616543851271916
7360,2624,64,64,0,patch_r7360_c2624_lbl0.tif,106.12797649034314,30.277835951020275,0.95360214,0.2524861529021027,0.0,0.95360214,6.399262561377364e-06,0.9535957407374386
7360,2688,64,64,0,patch_r7360_c2688_lbl0.tif,106.1481816323722,30.27763988737671,0.9472103,0.21498264157208416,0.0,0.9472103,1.5993519889734535e-06,0.947208700648011
7360,7936,64,64,0,patch_r7360_c7936_lbl0.tif,107.8045259932794,30.249720182977885,0.9375555,0.2805212161349836,0.0,0.9375555,1.9230387455437885e-05,0.9375362696125445
7360,9536,64,64,0,patch_r7360_c9536_lbl0.tif,108.3092410430297,30.236555371630512,0.9016259,0.2697120428762654,0.0,0.9016259,1.9192660326681215e-05,0.9016067073396733
7360,9600,64,64,0,patch_r7360_c9600_lbl0.tif,108.32942626008484,30.23598357881592,0.94404817,0.2146117200064312,0.0,0.94404817,1.6227976545460734e-06,0.9440465472023454
7424,1024,64,64,0,patch_r7424_c1024_lbl0.tif,105.6226951801609,30.26450237243056,0.9838733,0.011684093841642193,0.0,0.9838733,4.708611803514097e-18,0.9838733
7424,1088,64,64,0,patch_r7424_c1088_lbl0.tif,105.6428980444265,30.2643933523733,0.9860681,0.046697706384548246,0.0,0.9860681,1.1999937040891968e-12,0.9860680999988
7424,3584,64,64,0,patch_r7424_c3584_lbl0.tif,106.43075169463756,30.25742686777083,0.9949803,0.29790146573871706,0.0,0.9949803,1.9346070371163843e-05,0.9949609539296289
7488,1088,64,64,0,patch_r7488_c1088_lbl0.tif,105.6427672445288,30.247288944333786,0.9877051,0.04685200892371804,0.0,0.9877051,1.2178368834341987e-12,0.9877050999987822
7488,1152,64,64,0,patch_r7488_c1152_lbl0.tif,105.66296594545686,30.24717646289469,0.9747182,0.13552326332988865,0.0,0.9747182,1.943809199173385e-08,0.974718180561908
7488,1216,64,64,0,patch_r7488_c1216_lbl0.tif,105.68316459150115,30.24706050148245,0.9866812,0.29572324032748387,0.0,0.9866812,1.9527495031255687e-05,0.9866616725049688
7488,3584,64,64,0,patch_r7488_c3584_lbl0.tif,106.43046063526263,30.240323648267047,0.98766255,0.29571591929667207,0.0,0.98766255,1.934926172594619e-05,0.987643200738274
7552,1088,64,64,0,patch_r7552_c1088_lbl0.tif,105.64263649784296,30.230183974177223,0.9851324,0.0727568622305357,0.0,0.9851324,6.546304096057835e-11,0.9851323999345369
7552,1152,64,64,0,patch_r7552_c1152_lbl0.tif,105.66283109034974,30.23007151191897,0.97630364,0.21135797597308198,0.0,0.97630364,1.045310608364378e-06,0.9763025946893916
7552,2112,64,64,0,patch_r7552_c2112_lbl0.tif,105.9657424602876,30.22796705988281,0.9772135,0.2926475190343322,0.0,0.9772135,1.9385088547299215e-05,0.9771941149114527
7552,3904,64,64,0,patch_r7552_c3904_lbl0.tif,106.53112455551432,30.221944350371704,0.99070907,0.29704958485190364,0.0,0.99070907,1.959811568613663e-05,0.9906894718843139
7616,1152,64,64,0,patch_r7616_c1152_lbl0.tif,105.66269629009288,30.21296599757343,0.9807678,0.24606049865384066,0.0,0.9807678,3.940852097303159e-06,0.9807638591479027
7616,2048,64,64,0,patch_r7616_c2048_lbl0.tif,105.94535657517652,30.211026527609565,0.9745009,0.29210378760757677,0.0,0.9745009,1.954625589708489e-05,0.9744813537441029
7616,2112,64,64,0,patch_r7616_c2112_lbl0.tif,105.96554606336043,30.21086190414113,0.9746446,0.22131031514619853,0.0,0.9746446,1.6059406345321884e-06,0.9746429940593654
7680,1152,64,64,0,patch_r7680_c1152_lbl0.tif,105.66256154465285,30.19585991862163,0.9670072,0.2092558990835261,0.0,0.9670072,1.0412952273820718e-06,0.9670061587047726
7744,1152,64,64,0,patch_r7744_c1152_lbl0.tif,105.6624268539962,30.178753273827237,0.96025133,0.28761323585378445,0.0,0.96025133,1.941264953379566e-05,0.9602319173504662
7744,1216,64,64,0,patch_r7744_c1216_lbl0.tif,105.68260907651045,30.17863739141316,0.98153484,0.293980486055758,0.0,0.98153484,1.9408157919102272e-05,0.9815154318420809
7744,2944,64,64,0,patch_r7744_c2944_lbl0.tif,106.22750229547428,30.17419408486568,0.9835851,0.24681378947669333,0.0,0.9835851,3.9475359704970454e-06,0.9835811524640294
7744,3008,64,64,0,patch_r7744_c3008_lbl0.tif,106.24768230797856,30.173980835771857,0.9861183,0.21336791821374454,0.0,0.9861183,1.0402621491009274e-06,0.9861172597378509
7808,1216,64,64,0,patch_r7808_c1216_lbl0.tif,105.68247033889334,30.161530199248983,0.97576004,0.21119903180863325,0.0,0.97576004,1.0434745348683792e-06,0.9757589965254652
7808,1280,64,64,0,patch_r7808_c1280_lbl0.tif,105.70264840331376,30.16141085954396,0.9813059,0.22269042752987142,0.0,0.9813059,1.5973698763120992e-06,0.9813043026301237
7808,1344,64,64,0,patch_r7808_c1344_lbl0.tif,105.72282640968405,30.16128804285185,0.97928953,0.2592018594810681,0.0,0.97928953,6.380282138917999e-06,0.979283149717861
7808,1408,64,64,0,patch_r7808_c1408_lbl0.tif,105.74300435633738,30.161161749185357,0.9812919,0.22280263214731513,0.0,0.9812919,1.6048337599312903e-06,0.9812902951662401
7808,1472,64,64,0,patch_r7808_c1472_lbl0.tif,105.76318224160713,30.161031978557563,0.9845026,0.22341052281903945,0.0,0.9845026,1.5970262745760175e-06,0.9845010029737254
7808,1536,64,64,0,patch_r7808_c1536_lbl0.tif,105.78336006382654,30.16089873098197,0.98804396,0.26151836017566255,0.0,0.98804396,6.380138726466904e-06,0.9880375798612736
7808,1600,64,64,0,patch_r7808_c1600_lbl0.tif,105.80353782132902,30.16076200647235,0.9958494,0.2982501216680433,0.0,0.9958494,1.9397776288749324e-05,0.9958300022237112
7808,2944,64,64,0,patch_r7808_c2944_lbl0.tif,106.2272528280052,30.15708764830348,0.98854417,0.2140968281423142,0.0,0.98854417,1.0492260294731839e-06,0.9885431207739706
7808,3008,64,64,0,patch_r7808_c3008_lbl0.tif,106.24742874014616,30.15687443546924,0.97599345,0.13552809767617915,0.0,0.97599345,1.9216880656695946e-08,0.9759934307831194
7808,3072,64,64,0,patch_r7808_c3072_lbl0.tif,106.26760454924776,30.15665774611811,0.96427387,0.2887294322383792,0.0,0.96427387,1.9359103919490416e-05,0.9642545108960805
7872,1216,64,64,0,patch_r7872_c1216_lbl0.tif,105.68233165765965,30.14442243875456,0.98114324,0.2462351039036111,0.0,0.98114324,3.952453012183538e-06,0.9811392875469878
7872,1280,64,64,0,patch_r7872_c1280_lbl0.tif,105.7025056220708,30.144303119332523,0.97347045,0.2209545121966107,0.0,0.97347045,1.6001183798181114e-06,0.9734688498816202
7872,1344,64,64,0,patch_r7872_c1344_lbl0.tif,105.72267952846715,30.14418032351425,0.9756267,0.2581410848503973,0.0,0.9756267,6.360013433020184e-06,0.9756203399865669
7872,1408,64,64,0,patch_r7872_c1408_lbl0.tif,105.74285337518302,30.14405405131235,0.97784585,0.2218339297329883,0.0,0.97784585,1.5927568891204947e-06,0.9778442572431109
7872,1472,64,64,0,patch_r7872_c1472_lbl0.tif,105.76302716055268,30.143924302740032,0.97848845,0.13998718605080723,0.0,0.97848845,2.513202592640905e-08,0.978488424867974
7872,1536,64,64,0,patch_r7872_c1536_lbl0.tif,105.78320088291044,30.143791077810583,0.9859154,0.09279841944326128,0.0,0.9859154,5.805453475666457e-10,0.9859153994194546
7872,1600,64,64,0,patch_r7872_c1600_lbl0.tif,105.80337454059072,30.143654376537967,0.98233664,0.14055044425846533,0.0,0.98233664,2.5152501042334925e-08,0.9823366148474989
7872,1664,64,64,0,patch_r7872_c1664_lbl0.tif,105.82354813192784,30.143514198936256,0.9950395,0.22577859041058948,0.0,0.9950395,1.595560188300573e-06,0.9950379044398117
7872,1728,64,64,0,patch_r7872_c1728_lbl0.tif,105.84372165525632,30.14337054501991,0.997654,0.26403799789239035,0.0,0.997654,6.374927306594697e-06,0.9976476250726934
7872,1792,64,64,0,patch_r7872_c1792_lbl0.tif,105.86389510891055,30.14322341480389,0.9785498,0.2589129124216582,0.0,0.9785498,6.35966073158104e-06,0.9785434403392684
7872,2880,64,64,0,patch_r7872_c2880_lbl0.tif,106.20683154715456,30.14019034343939,0.9851896,0.2953394001131241,0.0,0.9851896,1.956515036801673e-05,0.985170034849632
7872,2944,64,64,0,patch_r7872_c2944_lbl0.tif,106.22700346190976,30.13998064278328,0.9773638,0.2585937101342335,0.0,0.9773638,6.358465590426337e-06,0.9773574415344096
7872,3008,64,64,0,patch_r7872_c3008_lbl0.tif,106.24717527535311,30.13976746617849,0.9778611,0.22179244815682203,0.0,0.9778611,1.5898553721851658e-06,0.9778595101446279
7872,3072,64,64,0,patch_r7872_c3072_lbl0.tif,106.26734698581988,30.139550813647155,0.9851537,0.14090464862017538,0.0,0.9851537,2.5074154204298956e-08,0.9851536749258458
7872,3136,64,64,0,patch_r7872_c3136_lbl0.tif,106.28751859164544,30.13933068521165,0.9840591,0.22324471539220633,0.0,0.9840591,1.592837080581556e-06,0.9840575071629194
7872,3200,64,64,0,patch_r7872_c3200_lbl0.tif,106.30769009116524,30.13910708089479,0.97625333,0.2583670452732821,0.0,0.97625333,6.373356477038759e-06,0.976246956643523
7872,5824,64,64,0,patch_r7872_c5824_lbl0.tif,107.13460950758204,30.12694690007106,0.96578825,0.28965157714794065,0.0,0.96578825,1.9643315168492678e-05,0.9657686066848316
7936,1216,64,64,0,patch_r7936_c1216_lbl0.tif,105.682193032775,30.127314108694744,0.99066937,0.2969105622466699,0.0,0.99066937,1.9522764839583242e-05,0.9906498472351604
7936,1472,64,64,0,patch_r7936_c1472_lbl0.tif,105.76287214251012,30.12681605728668,0.977874,0.292876158670682,0.0,0.977874,1.9403467765713564e-05,0.9778545965322343
7936,1536,64,64,0,patch_r7936_c1536_lbl0.tif,105.78304176667186,30.12668285498465,0.9771309,0.258515455570939,0.0,0.9771309,6.354784978660204e-06,0.9771245452150213
7936,1600,64,64,0,patch_r7936_c1600_lbl0.tif,105.80321132619552,30.12654617692968,0.97619355,0.2582672372189741,0.0,0.97619355,6.354734588003767e-06,0.976187195265412
7936,1664,64,64,0,patch_r7936_c1664_lbl0.tif,105.82338081941649,30.12640602313587,0.9934471,0.29776281380128966,0.0,0.9934471,1.9534420048721906e-05,0.9934275655799513
7936,2816,64,64,0,patch_r7936_c2816_lbl0.tif,106.18641846221864,30.1232889217831,0.97502285,0.29229031147804424,0.0,0.97502285,1.9564362481228723e-05,0.9750032856375188
7936,3072,64,64,0,patch_r7936_c3072_lbl0.tif,106.26708952703324,30.122443310922776,0.9871509,0.2955843235935313,0.0,0.9871509,1.9361989721172852e-05,0.9871315380102789
7936,3136,64,64,0,patch_r7936_c3136_lbl0.tif,106.2872570359524,30.122223219866303,0.98226744,0.294475971342295,0.0,0.98226744,1.9572670455258164e-05,0.9822478673295447
7936,8000,64,64,0,patch_r7936_c8000_lbl0.tif,107.81955525467812,30.09532977339287,0.9470839,0.25058218411024286,0.0,0.9470839,6.358469367334273e-06,0.9470775415306326
7936,8064,64,64,0,patch_r7936_c8064_lbl0.tif,107.83970972060116,30.094842178773472,0.9421804,0.2140073746201175,0.0,0.9421804,1.6105829543536056e-06,0.9421787894170457
8000,1152,64,64,0,patch_r8000_c1152_lbl0.tif,105.6618886385358,30.11032101151274,0.98833114,0.29620246540545986,0.0,0.98833114,1.951842766933749e-05,0.9883116215723307
8000,2752,64,64,0,patch_r8000_c2752_lbl0.tif,106.16601356998936,30.10638338393588,0.9288778,0.27845043120569635,0.0,0.9288778,1.9560181042295903e-05,0.9288582398189577
